Date,Open,High,Low,Close,Adj.Close,Date.1,Open.1,High.1,Low.1,Close.1,Adj.Close.1,Volume
2-Nov-07,1505.61,1520.77,1448.51,1453.7,1453.7,2007/11/3,16458.14063,16458.14063,15566.12012,15583.41992,15583.41992,739100000
10-Nov-07,1453.66,1492.14,1438.53,1458.74,1458.74,2007/11/10,15377.37012,15587.30957,14988.76953,15154.61035,15154.61035,697100000
17-Nov-07,1456.7,1456.7,1415.64,1440.7,1440.7,2007/11/17,15177.16992,15302.75977,14669.84961,14888.76953,14888.76953,620400000
24-Nov-07,1440.74,1488.94,1406.1,1481.14,1481.14,2007/11/24,14921.57031,15751.2002,14801.87012,15680.66992,15680.66992,740200000
1-Dec-07,1479.63,1510.63,1460.66,1504.66,1504.66,2007/12/1,15747.46973,16107.65039,15365.38965,15956.37012,15956.37012,674000000
8-Dec-07,1505.11,1523.57,1467.78,1467.95,1467.95,2007/12/8,16007.33008,16075.61035,15433.76953,15514.50977,15514.50977,702800000
15-Dec-07,1465.05,1485.4,1435.65,1484.46,1484.46,2007/12/15,15433.29981,15508.5,14998.00977,15257,15257,615100000
22-Dec-07,1484.55,1498.85,1471.7,1478.49,1478.49,2007/12/22,15441.33008,15653.54004,15240.95996,15307.78027,15307.78027,338900000
29-Dec-07,1475.25,1475.83,1411.19,1411.63,1411.63,2007/12/29,15155.73047,15156.66016,14542.58008,14691.41016,14691.41016,98700000
5-Jan-08,1414.07,1430.28,1378.7,1401.02,1401.02,2008/1/5,14549.37988,14667.84961,14096.54004,14110.79004,14110.79004,747700000
12-Jan-08,1402.91,1417.89,1312.51,1325.19,1325.19,2008/1/12,14134.91016,14224,13365.32031,13861.29004,13861.29004,752100000
19-Jan-08,1312.94,1368.56,1270.05,1330.61,1330.61,2008/1/19,13701.42969,13704.65039,12572.67969,13629.16016,13629.16016,898000000
26-Jan-08,1330.7,1396.02,1322.26,1395.42,1395.42,2008/1/26,13482.83984,13648.38965,13087.91016,13497.16016,13497.16016,760200000
2-Feb-08,1395.38,1395.38,1316.75,1331.29,1331.29,2008/2/2,13642.59961,13889.24023,12972.54981,13017.24023,13017.24023,782000000
9-Feb-08,1331.92,1369.23,1320.32,1349.99,1349.99,2008/2/9,12998.87012,13666.67969,12923.41992,13622.55957,13622.55957,588400000
16-Feb-08,1355.86,1367.94,1327.04,1353.11,1353.11,2008/2/16,13627.30957,13853.20996,13310.37012,13500.45996,13500.45996,745300000
23-Feb-08,1352.75,1388.34,1325.42,1330.63,1330.63,2008/2/23,13612.30957,14105.46973,13533.25,13603.01953,13603.01953,658100000
1-Mar-08,1330.45,1344.19,1282.43,1293.37,1293.37,2008/3/1,13412.87012,13413.62988,12744.51953,12782.79981,12782.79981,688300000
8-Mar-08,1293.16,1333.26,1272.66,1288.14,1288.14,2008/3/8,12716.83984,13071.21973,12167.08984,12241.59961,12241.59961,829800000
14-Mar-08,1283.21,1341.51,1256.98,1329.51,1329.51,2008/3/15,12089.03027,12496.41016,11691,12482.57031,12482.57031,596300000
21-Mar-08,1330.29,1359.68,1312.95,1315.22,1315.22,2008/3/22,12473.05957,12874.4502,12438.2002,12820.46973,12820.46973,582900000
28-Mar-08,1315.92,1380.91,1312.81,1370.4,1370.4,2008/3/29,12709.28027,13389.90039,12430.62988,13293.21973,13293.21973,648200000
4-Apr-08,1373.69,1386.74,1331.21,1332.83,1332.83,2008/4/5,13240.55957,13485.90039,12898.49023,13323.73047,13323.73047,628700000
11-Apr-08,1332.2,1395.9,1324.35,1390.33,1390.33,2008/4/12,13132.66992,13495.94043,12858.62988,13476.4502,13476.4502,564000000
18-Apr-08,1387.72,1399.11,1369.84,1397.84,1397.84,2008/4/19,13639.84961,13886.37012,13449.04004,13863.46973,13863.46973,573300000
25-Apr-08,1397.96,1422.72,1383.07,1413.9,1413.9,2008/4/26,13907.96973,14072.91992,13727.07031,14049.25977,14049.25977,507400000
2-May-08,1415.34,1421.57,1384.11,1388.28,1388.28,2008/5/3,14147.57031,14208.66992,13639.99023,13655.33984,13655.33984,390500000
9-May-08,1389.4,1425.82,1386.2,1425.35,1425.35,2008/5/10,13565.91016,14392.53027,13540.67969,14219.48047,14219.48047,678900000
16-May-08,1425.28,1440.24,1373.72,1375.93,1375.93,2008/5/17,14294.51953,14343.19043,13658.01953,14012.2002,14012.2002,759600000
23-May-08,1375.97,1406.32,1373.07,1400.38,1400.38,2008/5/24,13875.98047,14366.62988,13665.57031,14338.54004,14338.54004,645900000
30-May-08,1399.62,1404.05,1359.9,1360.68,1360.68,2008/5/31,14342.95996,14601.26953,14127.75,14489.44043,14489.44043,779100000
6-Jun-08,1360.83,1370.63,1331.29,1360.03,1360.03,2008/6/7,14275.33984,14308.88965,13810.37988,13973.73047,13973.73047,737600000
13-Jun-08,1358.85,1366.59,1314.46,1317.93,1317.93,2008/6/14,14118.23047,14469.99023,13903.20996,13942.08008,13942.08008,602100000
20-Jun-08,1319.77,1335.63,1272,1278.38,1278.38,2008/6/21,13769.44043,13950.55957,13453.34961,13544.36035,13544.36035,583400000
27-Jun-08,1278.06,1292.17,1252.01,1262.9,1262.9,2008/6/28,13584.50977,13598.48047,13118.88965,13237.88965,13237.88965,653200000
4-Jul-08,1262.9,1277.36,1225.35,1239.49,1239.49,2008/7/5,13212.79981,13409.29981,12918.21973,13039.69043,13039.69043,618200000
11-Jul-08,1241.61,1262.31,1200.44,1260.68,1260.68,2008/7/12,13022.29004,13185.90039,12671.33984,12803.7002,12803.7002,589300000
18-Jul-08,1261.82,1291.17,1248.83,1257.76,1257.76,2008/7/19,12944.55957,13603.30957,12921.01953,13334.75977,13334.75977,475500000
25-Jul-08,1257.76,1284.93,1234.37,1260.31,1260.31,2008/7/26,13407.36035,13468.94043,13018.21973,13094.58984,13094.58984,581100000
1-Aug-08,1253.27,1297.85,1247.45,1296.32,1296.32,2008/8/2,13083.28027,13295.50977,12893.33984,13168.41016,13168.41016,741100000
8-Aug-08,1294.42,1313.15,1274.86,1298.2,1298.2,2008/8/9,13259.45996,13468.80957,12926.98047,13019.41016,13019.41016,575300000
15-Aug-08,1298.14,1300.22,1261.16,1292.2,1292.2,2008/8/16,12971.49023,13270.37012,12631.94043,12666.04004,12666.04004,520900000
22-Aug-08,1290.47,1300.68,1263.21,1282.83,1282.83,2008/8/23,12797.54004,13079.37012,12656.08984,13072.87012,13072.87012,471000000
29-Aug-08,1287.83,1303.04,1217.23,1242.31,1242.31,2008/8/30,12936.80957,12940.54981,12163.33008,12212.23047,12212.23047,644300000
5-Sep-08,1249.5,1274.42,1211.54,1251.7,1251.7,2008/9/6,12359.92969,12671.75977,12059.08984,12214.75977,12214.75977,736100000
12-Sep-08,1250.92,1265.12,1133.5,1255.08,1255.08,2008/9/13,12028.4502,12028.4502,11301.45996,11920.86035,11920.86035,689800000
19-Sep-08,1255.37,1255.37,1179.79,1213.27,1213.27,2008/9/20,12037.88965,12263.9502,11788.73047,11893.16016,11893.16016,548000000
26-Sep-08,1209.07,1209.07,1098.14,1099.23,1099.23,2008/9/27,11883.25,12062.66992,10938.13965,10938.13965,10938.13965,760700000
3-Oct-08,1097.56,1097.56,839.8,899.22,899.22,2008/10/4,10817.26953,10839.5,8115.410156,8276.429688,8276.429688,1062100000
10-Oct-08,912.75,1044.31,865.83,940.55,940.55,2008/10/11,8407.94043,9601.299805,8407.94043,8693.820313,8693.820313,712000000
17-Oct-08,943.51,985.44,852.85,876.77,876.77,2008/10/18,8775.240234,9358.509766,7647.069824,7649.080078,7649.080078,892400000
24-Oct-08,874.28,984.38,845.27,968.75,968.75,2008/10/25,7568.359863,9030.849609,6994.899902,8576.980469,8576.980469,1127600000
31-Oct-08,968.67,1007.51,899.73,930.99,930.99,2008/11/1,8702.769531,9521.240234,8266.089844,8583,8583,755700000
8-Nov-08,936.75,951.95,818.69,873.29,873.29,2008/11/8,8711.990234,9106.290039,8148.299805,8462.389648,8462.389648,785100000
15-Nov-08,873.23,882.29,741.02,800.03,800.03,2008/11/15,8366.879883,8767.980469,7406.180176,7910.790039,7910.790039,773600000
22-Nov-08,801.2,896.25,801.2,896.24,896.24,2008/11/22,8026.060059,8518.129883,8025.689941,8512.269531,8512.269531,535800000
29-Nov-08,888.61,888.61,815.69,876.07,876.07,2008/11/29,8464.360352,8464.360352,7849.839844,7917.509766,7917.509766,651400000
6-Dec-08,882.71,918.57,851.35,879.73,879.73,2008/12/6,7970.689941,8720.549805,7959.009766,8235.870117,8235.870117,834100000
13-Dec-08,881.07,918.85,857.72,887.88,887.88,2008/12/13,8349.849609,8743.219727,8349.849609,8588.519531,8588.519531,686700000
20-Dec-08,887.2,887.37,857.09,872.8,872.8,2008/12/20,8602.5,8751.179688,8476.69043,8739.519531,8739.519531,347600000
27-Dec-08,872.37,934.73,857.07,931.8,931.8,2008/12/27,8726.30957,8859.55957,8638.599609,8859.55957,8859.55957,144000000
3-Jan-09,929.17,943.85,888.31,890.35,890.35,2009/1/3,8991.209961,9325.349609,8773.200195,8836.799805,8836.799805,732200000
10-Jan-09,890.4,890.4,817.04,850.12,850.12,2009/1/10,8732.629883,8732.929688,7997.72998,8230.150391,8230.150391,567200000
17-Jan-09,849.64,849.64,804.3,831.95,831.95,2009/1/17,8318.259766,8351.679688,7745.25,7745.25,7745.25,640000000
24-Jan-09,832.5,877.86,821.67,825.88,825.88,2009/1/24,7714.259766,8305.379883,7671.040039,7994.049805,7994.049805,715800000
31-Jan-09,823.09,870.75,812.87,868.6,868.6,2009/1/31,7908.509766,8169.040039,7795.27002,8076.620117,8076.620117,814800000
7-Feb-09,868.24,875.01,808.06,826.84,826.84,2009/2/7,8178.069824,8257.709961,7685.680176,7779.399902,7779.399902,574700000
14-Feb-09,818.61,818.61,754.25,770.05,770.05,2009/2/14,7732.680176,7804.240234,7382.330078,7416.379883,7416.379883,659800000
21-Feb-09,773.25,780.12,734.52,735.09,735.09,2009/2/21,7314.299805,7599.810059,7155.160156,7568.419922,7568.419922,760200000
28-Feb-09,729.57,729.57,666.79,683.38,683.38,2009/2/28,7454.279785,7532.870117,7088.470215,7173.100098,7173.100098,776900000
7-Mar-09,680.76,758.29,672.88,756.55,756.55,2009/3/7,7191.129883,7571.450195,7021.279785,7569.279785,7569.279785,791800000
13-Mar-09,758.84,803.24,749.93,768.54,768.54,2009/3/14,7630.200195,8054.350098,7630.200195,7945.959961,7945.959961,636700000
20-Mar-09,772.31,832.98,772.31,815.94,815.94,2009/3/21,7943.140137,8843.179688,7922.549805,8626.969727,8626.969727,828500000
27-Mar-09,809.07,845.61,779.81,842.5,842.5,2009/3/28,8621.849609,8884.629883,8084.620117,8749.839844,8749.839844,930400000
3-Apr-09,839.75,856.91,814.53,856.56,856.56,2009/4/4,8856.839844,9068.799805,8556.75,8964.110352,8964.110352,912700000
10-Apr-09,855.33,875.63,835.58,869.6,869.6,2009/4/11,8930.349609,9030,8681.030273,8907.580078,8907.580078,864900000
17-Apr-09,868.27,871.8,826.83,866.23,866.23,2009/4/18,8899.589844,8933.799805,8612.759766,8707.990234,8707.990234,936700000
24-Apr-09,862.82,888.7,847.12,877.52,877.52,2009/4/25,8783.339844,9017.320313,8493.769531,8977.370117,8977.370117,651600000
1-May-09,879.21,930.17,879.21,929.23,929.23,2009/5/2,9102.349609,9464.429688,9100.110352,9432.830078,9432.830078,459000000
8-May-09,922.99,922.99,878.94,882.88,882.88,2009/5/9,9460.719727,9503.910156,9052.410156,9265.019531,9265.019531,936300000
15-May-09,886.07,924.6,879.61,887,887,2009/5/16,9167.049805,9399.400391,8997.740234,9225.80957,9225.80957,725800000
22-May-09,887,920.02,881.46,919.14,919.14,2009/5/23,9245.950195,9522.5,9231.929688,9522.5,9522.5,730800000
29-May-09,923.26,951.69,923.26,940.09,940.09,2009/5/30,9517.490234,9793.469727,9491.259766,9768.009766,9768.009766,834900000
5-Jun-09,938.12,956.23,926.44,946.21,946.21,2009/6/6,9829.280273,10170.82031,9755.80957,10135.82031,10135.82031,1016000000
12-Jun-09,942.45,942.45,903.78,921.23,921.23,2009/6/13,10126.54981,10126.54981,9649.830078,9786.259766,9786.259766,855800000
19-Jun-09,918.13,922,888.86,918.9,918.9,2009/6/20,9788.070313,9893,9511.450195,9877.389648,9877.389648,785600000
26-Jun-09,919.86,931.92,896.42,896.42,896.42,2009/6/27,9866.280273,10086.17969,9691.160156,9816.070313,9816.070313,730400000
3-Jul-09,894.27,898.72,869.32,879.13,879.13,2009/7/4,9738.490234,9771.759766,9265.240234,9287.280273,9287.280273,700300000
10-Jul-09,879.57,943.96,875.32,940.38,940.38,2009/7/11,9242.129883,9489.669922,9050.330078,9395.320313,9395.320313,806900000
17-Jul-09,942.07,979.79,940.99,979.26,979.26,2009/7/18,9512.519531,9950.040039,9508.919922,9944.549805,9944.549805,682400000
24-Jul-09,978.63,996.68,968.65,987.48,987.48,2009/7/25,10020.87012,10359.07031,10015.11035,10356.83008,10356.83008,776500000
31-Jul-09,990.22,1018,990.22,1010.48,1010.48,2009/8/1,10355.23047,10479.19043,10249.04004,10412.08984,10412.08984,759000000
7-Aug-09,1008.89,1013.14,992.4,1004.09,1004.09,2009/8/8,10530.62012,10630.37988,10434.08984,10597.33008,10597.33008,675700000
14-Aug-09,998.18,1027.59,978.51,1026.13,1026.13,2009/8/15,10521.01953,10521.01953,10142.21973,10238.2002,10238.2002,690000000
21-Aug-09,1026.59,1039.47,1016.2,1028.93,1028.93,2009/8/22,10389.57031,10668.74023,10388.78027,10534.13965,10534.13965,650500000
28-Aug-09,1025.21,1028.45,991.97,1016.4,1016.4,2009/8/29,10608.16016,10767,10143.25977,10187.11035,10187.11035,653800000
4-Sep-09,1018.67,1048.18,1018.67,1042.73,1042.73,2009/9/5,10288.55957,10522.23047,10249.11035,10444.33008,10444.33008,678600000
11-Sep-09,1040.15,1074.77,1035,1068.3,1068.3,2009/9/12,10388.32031,10443.79981,10170.74023,10370.54004,10370.54004,679100000
18-Sep-09,1067.14,1080.15,1041.17,1044.38,1044.38,2009/9/19,10405.53027,10566.98047,10228.59961,10265.98047,10265.98047,310000000
25-Sep-09,1045.38,1069.62,1019.95,1025.21,1025.21,2009/9/26,10136.24023,10151.59961,9714.179688,9731.870117,9731.870117,716200000
2-Oct-09,1026.87,1071.51,1025.92,1071.49,1071.49,2009/10/3,9733.070313,10016.38965,9628.669922,10016.38965,10016.38965,769400000
9-Oct-09,1071.63,1096.56,1066.71,1087.68,1087.68,2009/10/10,10066.84961,10290.30957,10016.24023,10257.55957,10257.55957,595400000
16-Oct-09,1088.22,1101.36,1074.31,1079.6,1079.6,2009/10/17,10179.45996,10364.16992,10125.33008,10282.99023,10282.99023,713400000
23-Oct-09,1080.36,1091.75,1033.38,1036.19,1036.19,2009/10/24,10271.83984,10397.69043,9850.120117,10034.74023,10034.74023,755200000
30-Oct-09,1036.18,1071.48,1029.38,1069.3,1069.3,2009/10/31,9903.769531,9904.610352,9691.69043,9789.349609,9789.349609,536400000
7-Nov-09,1072.31,1105.37,1072.31,1093.48,1093.48,2009/11/7,9777.639648,9979.459961,9719.379883,9770.30957,9770.30957,617200000
14-Nov-09,1094.13,1113.69,1086.81,1091.38,1091.38,2009/11/14,9784.139648,9847.639648,9423.660156,9497.679688,9497.679688,816300000
21-Nov-09,1094.86,1112.38,1083.74,1091.49,1091.49,2009/11/21,9511,9511,9076.410156,9081.519531,9081.519531,604700000
28-Nov-09,1091.07,1119.13,1086.25,1105.98,1105.98,2009/11/28,9189.169922,10022.58984,9162.179688,10022.58984,10022.58984,937800000
5-Dec-09,1105.52,1110.72,1085.89,1106.41,1106.41,2009/12/5,10131.90039,10204.58008,9834.219727,10107.87012,10107.87012,847300000
12-Dec-09,1107.84,1116.21,1093.88,1102.47,1102.47,2009/12/12,10126.61035,10260.12012,10009.59961,10142.04981,10142.04981,846400000
19-Dec-09,1105.31,1126.48,1105.31,1126.48,1126.48,2009/12/19,10196.70996,10558.41016,10183.46973,10494.70996,10494.70996,519400000
26-Dec-09,1127.53,1130.38,1114.81,1115.1,1115.1,2009/12/26,10521.80957,10707.50977,10513.54981,10546.44043,10546.44043,370100000
2-Jan-10,1116.56,1145.39,1116.56,1144.98,1144.98,2010/1/2,10609.33984,10816.4502,10608.13965,10798.32031,10798.32031,846800000
9-Jan-10,1145.96,1150.41,1131.39,1136.03,1136.03,2010/1/9,10770.34961,10982.09961,10729.86035,10982.09961,10982.09961,963000000
16-Jan-10,1136.03,1150.45,1090.18,1091.76,1091.76,2010/1/16,10887.61035,10895.09961,10528.33008,10590.54981,10590.54981,872000000
23-Jan-10,1092.4,1103.69,1071.59,1073.87,1073.87,2010/1/23,10478.30957,10566.49023,10198.04004,10198.04004,10198.04004,779500000
30-Jan-10,1073.89,1104.73,1044.5,1066.19,1066.19,2010/1/30,10212.36035,10438.41016,10036.33008,10057.08984,10057.08984,794700000
6-Feb-10,1065.51,1080.04,1056.51,1075.51,1075.51,2010/2/6,10007.46973,10099.45996,9867.389648,10092.19043,10092.19043,535400000
13-Feb-10,1079.13,1112.42,1079.13,1109.17,1109.17,2010/2/13,10097.82031,10354.41992,10012.53027,10123.58008,10123.58008,552700000
20-Feb-10,1110,1112.29,1086.02,1104.49,1104.49,2010/2/20,10302.07031,10449.75,10085.12988,10126.03027,10126.03027,603500000
27-Feb-10,1105.36,1139.38,1105.36,1138.7,1138.7,2010/2/27,10128.73047,10376.41016,10116.86035,10368.95996,10368.95996,589200000
6-Mar-10,1138.4,1153.41,1134.9,1149.99,1149.99,2010/3/6,10538.12012,10777.49023,10514.28027,10751.25977,10751.25977,685800000
13-Mar-10,1148.53,1169.84,1141.45,1159.9,1159.9,2010/3/13,10802.11035,10864.29981,10708.96973,10824.71973,10824.71973,621500000
19-Mar-10,1157.25,1180.69,1152.88,1166.59,1166.59,2010/3/20,10793.04981,11001.58984,10766.65039,10996.37012,10996.37012,503800000
26-Mar-10,1167.71,1181.43,1165.77,1178.1,1178.1,2010/3/27,10909.98047,11313.98047,10901.2002,11286.08984,11286.08984,756500000
2-Apr-10,1178.71,1194.66,1175.12,1194.37,1194.37,2010/4/3,11380.62988,11408.16992,11148.79981,11204.33984,11204.33984,701900000
9-Apr-10,1194.94,1213.92,1186.77,1192.13,1192.13,2010/4/10,11300.79004,11351.54981,11084.71973,11102.17969,11102.17969,710100000
16-Apr-10,1192.06,1217.28,1183.68,1217.28,1217.28,2010/4/17,10929.63965,11093.29981,10865.91992,10914.45996,10914.45996,696600000
23-Apr-10,1217.07,1219.8,1181.62,1186.69,1186.69,2010/4/24,11039.58984,11213.4502,10882.40039,11057.40039,11057.40039,613900000
30-Apr-10,1188.58,1205.13,1065.79,1110.88,1110.88,2010/5/1,10847.90039,10847.90039,10257.32031,10364.58984,10364.58984,411500000
7-May-10,1122.27,1173.57,1122.27,1135.68,1135.68,2010/5/8,10399.04981,10643.28027,10345.19043,10462.50977,10462.50977,915900000
14-May-10,1136.52,1148.66,1055.9,1087.69,1087.69,2010/5/15,10329.37012,10336.53027,9696.629883,9784.540039,9784.540039,862900000
21-May-10,1084.78,1103.52,1040.78,1089.41,1089.41,2010/5/22,9754.990234,9824.849609,9395.290039,9762.980469,9762.980469,857600000
28-May-10,1087.3,1105.67,1060.5,1064.88,1064.88,2010/5/29,9735.469727,9962.419922,9560.160156,9901.19043,9901.19043,653100000
4-Jun-10,1065.84,1092.25,1042.17,1091.6,1091.6,2010/6/5,9705.360352,9764.730469,9378.230469,9705.25,9705.25,758500000
11-Jun-10,1095,1121.01,1089.03,1117.51,1117.51,2010/6/12,9824.929688,10109.86035,9819.950195,9995.019531,9995.019531,515400000
18-Jun-10,1122.79,1131.23,1067.89,1076.76,1076.76,2010/6/19,10109.26953,10251.90039,9697.870117,9737.480469,9737.480469,564700000
25-Jun-10,1077.5,1082.6,1010.91,1022.58,1022.58,2010/6/26,9758.910156,9762.230469,9147.679688,9203.709961,9203.709961,570500000
2-Jul-10,1028.09,1078.16,1018.35,1077.96,1077.96,2010/7/3,9230,9610.589844,9091.700195,9585.320313,9585.320313,602300000
9-Jul-10,1077.23,1099.46,1063.32,1064.88,1064.88,2010/7/10,9540.469727,9807.360352,9392.209961,9408.360352,9408.360352,716500000
16-Jul-10,1066.85,1103.73,1056.88,1102.66,1102.66,2010/7/17,9267.240234,9474.110352,9176.120117,9430.959961,9430.959961,694700000
23-Jul-10,1102.89,1120.95,1088.01,1101.6,1101.6,2010/7/24,9520.730469,9760.30957,9487.650391,9537.299805,9537.299805,683700000
30-Jul-10,1107.53,1128.75,1107.17,1121.64,1121.64,2010/7/31,9574.639648,9750.879883,9474.669922,9642.120117,9642.120117,634400000
6-Aug-10,1122.8,1129.24,1076.69,1079.25,1079.25,2010/8/7,9535.509766,9667.040039,9065.94043,9253.459961,9253.459961,570600000
13-Aug-10,1077.49,1100.14,1063.91,1071.69,1071.69,2010/8/14,9145.219727,9362.679688,9084.240234,9179.379883,9179.379883,539100000
20-Aug-10,1073.36,1081.58,1039.7,1064.59,1064.59,2010/8/21,9147.240234,9171.419922,8807.410156,8991.05957,8991.05957,571400000
27-Aug-10,1062.9,1105.1,1040.88,1104.51,1104.51,2010/8/28,9141.450195,9280.700195,8796.450195,9114.129883,9114.129883,577600000
3-Sep-10,1102.6,1110.88,1091.15,1109.55,1109.55,2010/9/4,9199.990234,9311.019531,8997.629883,9239.169922,9239.169922,594300000
10-Sep-10,1113.38,1131.47,1113.38,1125.59,1125.59,2010/9/11,9325.639648,9643.280273,9199.080078,9626.089844,9626.089844,679000000
17-Sep-10,1126.57,1148.9,1122.79,1148.67,1148.67,2010/9/18,9700.879883,9704.25,9415.959961,9471.669922,9471.669922,365000000
24-Sep-10,1148.64,1157.16,1132.09,1146.24,1146.24,2010/9/25,9557.370117,9613.469727,9358.620117,9404.230469,9404.230469,663700000
1-Oct-10,1144.96,1167.73,1131.87,1165.15,1165.15,2010/10/2,9410.919922,9716.919922,9332.19043,9588.879883,9588.879883,908400000
8-Oct-10,1165.32,1184.38,1155.71,1176.19,1176.19,2010/10/9,9648.589844,9650.200195,9387.730469,9500.25,9500.25,599500000
15-Oct-10,1176.83,1189.43,1159.71,1183.08,1183.08,2010/10/16,9517.679688,9575.139648,9316.969727,9426.709961,9426.709961,601700000
22-Oct-10,1184.74,1196.14,1171.7,1183.26,1183.26,2010/10/23,9424.44043,9460.700195,9179.150391,9202.450195,9202.450195,649200000
29-Oct-10,1185.71,1227.08,1177.65,1225.85,1225.85,2010/10/30,9166.849609,9680.679688,9123.620117,9625.990234,9625.990234,534600000
5-Nov-10,1223.24,1226.84,1194.08,1199.21,1199.21,2010/11/6,9699.790039,9885.370117,9659.860352,9724.80957,9724.80957,678100000
13-Nov-10,1200.44,1207.43,1173,1199.73,1199.73,2010/11/13,9782.110352,10130.23047,9693.209961,10022.38965,10022.38965,724100000
20-Nov-10,1198.07,1198.94,1176.91,1189.4,1189.4,2010/11/20,10133.48047,10157.96973,9904.919922,10039.55957,10039.55957,521500000
27-Nov-10,1189.08,1225.57,1173.64,1224.71,1224.71,2010/11/27,10075.66016,10254,9918.549805,10178.32031,10178.32031,639800000
4-Dec-10,1223.87,1240.4,1219.5,1240.4,1240.4,2010/12/4,10175.23047,10373.7002,10094.41016,10211.9502,10211.9502,730800000
11-Dec-10,1242.52,1246.73,1232.85,1243.91,1243.91,2010/12/11,10212.51953,10347.38965,10199.73047,10303.83008,10303.83008,734400000
18-Dec-10,1245.76,1259.39,1241.51,1256.77,1256.77,2010/12/18,10296.54981,10394.21973,10182.74023,10279.19043,10279.19043,455200000
25-Dec-10,1254.66,1262.6,1251.48,1257.64,1257.64,2010/12/25,10292.83984,10376.91016,10209.92969,10228.91992,10228.91992,356400000
1-Jan-11,1257.62,1278.17,1257.62,1271.5,1271.5,2011/1/1,10352.19043,10550.70996,10321.28027,10541.04004,10541.04004,556500000
8-Jan-11,1270.84,1293.24,1262.18,1293.24,1293.24,2011/1/8,10484.62012,10620.57031,10476.29004,10499.04004,10499.04004,641000000
15-Jan-11,1293.22,1296.06,1271.26,1283.35,1283.35,2011/1/15,10562.08984,10580.67969,10257.99023,10274.51953,10274.51953,708500000
22-Jan-11,1283.29,1302.67,1275.1,1276.34,1276.34,2011/1/22,10318.59961,10496.40039,10278.80957,10360.33984,10360.33984,684000000
29-Jan-11,1276.5,1311,1276.5,1310.87,1310.87,2011/1/29,10219.98047,10580.36035,10182.57031,10543.51953,10543.51953,826500000
5-Feb-11,1311.85,1330.79,1311.74,1329.15,1329.15,2011/2/5,10641.29981,10701.91992,10570.62012,10605.65039,10605.65039,623300000
12-Feb-11,1328.73,1344.07,1324.61,1343.01,1343.01,2011/2/12,10689.65039,10891.59961,10674.44043,10842.79981,10842.79981,797400000
19-Feb-11,1338.91,1338.91,1294.26,1319.88,1319.88,2011/2/19,10820.78027,10859.38965,10428.37988,10526.75977,10526.75977,837200000
26-Feb-11,1321.61,1332.28,1302.58,1321.15,1321.15,2011/2/26,10504.54004,10768.42969,10448.83008,10693.66016,10693.66016,767000000
5-Mar-11,1322.72,1327.68,1291.99,1304.28,1304.28,2011/3/5,10626.96973,10662.07031,10254.42969,10254.42969,10254.42969,797700000
12-Mar-11,1301.19,1301.19,1249.05,1279.21,1279.21,2011/3/12,10044.16992,10049.91992,8227.629883,9206.75,9206.75,1695100000
18-Mar-11,1281.65,1319.18,1281.65,1313.8,1313.8,2011/3/19,9403.049805,9625.030273,9387.950195,9536.129883,9536.129883,921500000
25-Mar-11,1315.45,1337.85,1305.26,1332.41,1332.41,2011/3/26,9541.759766,9822.05957,9317.379883,9708.389648,9708.389648,989000000
1-Apr-11,1333.56,1339.46,1322.94,1328.17,1328.17,2011/4/2,9773.910156,9808.599609,9536.679688,9768.080078,9768.080078,938400000
8-Apr-11,1329.01,1333.77,1302.42,1319.68,1319.68,2011/4/9,9731.320313,9775.599609,9513.269531,9591.519531,9591.519531,774900000
15-Apr-11,1313.35,1337.49,1294.7,1337.38,1337.38,2011/4/16,9593.410156,9732.629883,9405.19043,9682.209961,9682.209961,611700000
22-Apr-11,1337.14,1364.56,1331.47,1363.61,1363.61,2011/4/23,9705.900391,9849.740234,9536.509766,9849.740234,9849.740234,474900000
29-Apr-11,1365.21,1370.58,1329.17,1340.2,1340.2,2011/4/30,9964.389648,10017.46973,9782.660156,9859.200195,9859.200195,260200000
6-May-11,1340.2,1359.44,1332.03,1337.77,1337.77,2011/5/7,9881.669922,9929.040039,9552.929688,9648.769531,9648.769531,741800000
13-May-11,1334.77,1346.82,1318.51,1333.27,1333.27,2011/5/14,9571.129883,9731.120117,9502.389648,9607.080078,9607.080078,632900000
20-May-11,1333.07,1334.62,1311.8,1331.1,1331.1,2011/5/21,9547.860352,9588.700195,9406.040039,9521.94043,9521.94043,590500000
27-May-11,1331.1,1345.2,1297.9,1300.16,1300.16,2011/5/28,9489.780273,9720.730469,9448,9492.209961,9492.209961,646000000
3-Jun-11,1300.26,1300.26,1268.28,1270.98,1270.98,2011/6/4,9467.370117,9613.75,9358.30957,9514.44043,9514.44043,717800000
10-Jun-11,1271.31,1292.5,1258.07,1271.5,1271.5,2011/6/11,9405.160156,9599.900391,9318.620117,9351.400391,9351.400391,645600000
17-Jun-11,1271.5,1298.61,1262.87,1268.45,1268.45,2011/6/18,9383.240234,9695.089844,9346.759766,9678.709961,9678.709961,634000000
24-Jun-11,1268.44,1341.01,1267.53,1339.67,1339.67,2011/6/25,9633.919922,9900.570313,9570.580078,9868.070313,9868.070313,608000000
1-Jul-11,1339.59,1356.48,1330.92,1343.8,1343.8,2011/7/2,9980.160156,10207.91016,9940.469727,10137.73047,10137.73047,662200000
